Date,IBM
1962-06-08,0.9448702335357666
1962-06-11,0.9136926531791687
1962-06-12,0.8529283404350281
1962-06-13,0.8211148977279663
1962-06-14,0.7788023948669434
1962-06-15,0.8487919569015503
1962-06-18,0.8392481803894043
1962-06-19,0.855155885219574
1962-06-20,0.8347942233085632
1962-06-21,0.8036174774169922
1962-06-22,0.8144331574440002
1962-06-25,0.846247136592865
1962-06-26,0.8144331574440002
1962-06-27,0.8475204706192017
1962-06-28,0.8755160570144653
1962-06-29,0.8634265661239624
1962-07-02,0.89078688621521
1962-07-03,0.8946040868759155
1962-07-05,0.89078688621521
1962-07-06,0.8780611753463745
1962-07-09,0.8914234042167664
1962-07-10,0.9130557775497437
1962-07-11,0.9528234601020813
1962-07-12,0.9645951390266418
1962-07-13,0.957595944404602
1962-07-16,0.9735023379325867
1962-07-17,0.9420074820518494
1962-07-18,0.9295997619628906
1962-07-19,0.935325562953949
1962-07-20,0.9467796683311462
1962-07-23,0.949324905872345
1962-07-24,0.9245094060897827
1962-07-25,0.935325562953949
1962-07-26,0.9404160380363464
1962-07-27,0.956640899181366
1962-07-30,0.9859097003936768
1962-07-31,0.9849555492401123
1962-08-01,0.957595944404602
1962-08-02,0.9817740321159363
1962-08-03,0.9798659086227417
1962-08-06,0.9671401381492615
1962-08-07,0.9501477479934692
1962-08-08,0.971785843372345
1962-08-09,0.9584212303161621
1962-08-10,0.9565114974975586
1962-08-13,0.9641483426094055
1962-08-14,0.9826048612594604
1962-08-15,0.9838777184486389
1962-08-16,0.9832406640052795
1962-08-17,0.9915148615837097
1962-08-20,1.0023330450057983
1962-08-21,0.999786913394928
1962-08-22,1.0411537885665894
1962-08-23,1.0449724197387695
1962-08-24,1.0411537885665894
1962-08-27,1.0386083126068115
1962-08-28,1.0016968250274658
1962-08-29,0.9953324794769287
1962-08-30,0.9870588779449463
1962-08-31,1.0086958408355713
1962-09-04,0.9864228367805481
1962-09-05,0.9749675989151001
1962-09-06,0.9876964092254639
1962-09-07,0.9730585217475891
1962-09-10,0.9781500697135925
1962-09-11,0.9724218845367432
1962-09-12,0.9765586256980896
1962-09-13,0.9762404561042786
1962-09-14,0.9883313179016113
1962-09-17,1.0055150985717773
1962-09-18,0.9978793859481812
1962-09-19,0.9832406640052795
1962-09-20,0.9743310213088989
1962-09-21,0.9590574502944946
1962-09-24,0.9215100407600403
1962-09-25,0.9399658441543579
1962-09-26,0.9049636125564575
1962-09-27,0.8909631371498108
1962-09-28,0.8998716473579407
1962-10-01,0.866460919380188
1962-10-02,0.8919171690940857
1962-10-03,0.8871445655822754
1962-10-04,0.9106909036636353
1962-10-05,0.9170552492141724
1962-10-08,0.91578209400177
1962-10-09,0.9323288798332214
1962-10-10,0.9141911864280701
1962-10-11,0.9062362313270569
1962-10-12,0.9043273329734802
1962-10-15,0.9342375993728638
1962-10-16,0.9100543260574341
1962-10-17,0.9202365875244141
1962-10-18,0.9040089249610901
1962-10-19,0.8861891031265259
1962-10-22,0.8731433153152466
1962-10-23,0.840050220489502
1962-10-24,0.8655065894126892
1962-10-25,0.8616881370544434
1962-10-26,0.8438684344291687
1962-10-29,0.8769614100456238
1962-10-30,0.8954178690910339
1962-10-31,0.8807799220085144
1962-11-01,0.8960539102554321
1962-11-02,0.909418523311615
1962-11-05,0.9204298257827759
1962-11-07,0.9197936654090881
1962-11-08,0.9045172333717346
1962-11-09,0.9197936654090881
1962-11-12,0.9509838819503784
1962-11-13,0.9337968826293945
1962-11-14,0.9535306692123413
1962-11-15,0.9484382271766663
1962-11-16,0.9637145400047302
1962-11-19,0.9471651911735535
1962-11-20,0.9583044052124023
1962-11-21,0.9605313539505005
1962-11-23,0.9879037737846375
1962-11-26,0.9898130297660828
1962-11-27,1.005089521408081
1962-11-28,1.0120917558670044
1962-11-29,1.0210031270980835
1962-11-30,1.0146372318267822
1962-12-03,0.9968156218528748
1962-12-04,1.0190926790237427
1962-12-05,1.0152733325958252
1962-12-06,1.0146372318267822
1962-12-07,1.0120917558670044
1962-12-10,0.9904483556747437
1962-12-11,0.9866299629211426
1962-12-12,1.0025434494018555
1962-12-13,0.9879037737846375
1962-12-14,0.9917230606079102
1962-12-17,0.9802654385566711
1962-12-18,0.9732628464698792
1962-12-19,0.998405933380127
1962-12-20,0.998405933380127
1962-12-21,0.9809011220932007
1962-12-24,1.0031806230545044
1962-12-26,1.0025434494018555
1962-12-27,0.9955414533615112
1962-12-28,0.999360203742981
1962-12-31,0.9929949641227722
1963-01-02,0.9796279072761536
1963-01-03,1.0095446109771729
1963-01-04,1.0108182430267334
1963-01-07,1.0025434494018555
1963-01-08,1.0273680686950684
1963-01-09,1.0280048847198486
1963-01-10,1.0350065231323242
1963-01-11,1.038189172744751
1963-01-14,1.0547397136688232
1963-01-15,1.0566486120224
1963-01-16,1.0400983095169067
1963-01-17,1.053465723991394
1963-01-18,1.050283670425415
1963-01-21,1.0541026592254639
1963-01-22,1.0560123920440674
1963-01-23,1.0547397136688232
1963-01-24,1.0591952800750732
1963-01-25,1.0655605792999268
1963-01-28,1.0808372497558594
1963-01-29,1.073835015296936
1963-01-30,1.0681060552597046
1963-01-31,1.0789275169372559
1963-02-01,1.0789275169372559
1963-02-04,1.070015788078308
1963-02-05,1.0721803903579712
1963-02-06,1.0651772022247314
1963-02-07,1.0670878887176514
1963-02-08,1.069634199142456
1963-02-11,1.063904047012329
1963-02-12,1.0658140182495117
1963-02-13,1.0632671117782593
1963-02-14,1.063904047012329
1963-02-15,1.0664507150650024
1963-02-18,1.0642216205596924
1963-02-19,1.0556273460388184
1963-02-20,1.0467133522033691
1963-02-21,1.0448040962219238
1963-02-25,1.0288856029510498
1963-02-26,1.035889983177185
1963-02-27,1.0320698022842407
1963-02-28,1.0180617570877075
1963-03-01,1.0116957426071167
1963-03-04,1.0276129245758057
1963-03-05,1.0231561660766602
1963-03-06,1.0311145782470703
1963-03-07,1.0409835577011108
1963-03-08,1.040346384048462
1963-03-11,1.0397104024887085
1963-03-12,1.0390737056732178
1963-03-13,1.0409835577011108
1963-03-14,1.0441664457321167
1963-03-15,1.0524439811706543
1963-03-18,1.0428930521011353
1963-03-19,1.0441664457321167
1963-03-20,1.0543532371520996
1963-03-21,1.0473498106002808
1963-03-22,1.054990530014038
1963-03-25,1.0530802011489868
1963-03-26,1.060083270072937
1963-03-27,1.0721803903579712
1963-03-28,1.0715445280075073
1963-03-29,1.0721803903579712
1963-04-01,1.0721803903579712
1963-04-02,1.0632671117782593
1963-04-03,1.0753642320632935
1963-04-04,1.0922363996505737
1963-04-05,1.1256622076034546
1963-04-08,1.145081639289856
1963-04-09,1.1326658725738525
1963-04-10,1.126617670059204
1963-04-11,1.1364856958389282
1963-04-15,1.1358492374420166
1963-04-16,1.1275725364685059
1963-04-17,1.121842861175537
1963-04-18,1.121842861175537
1963-04-19,1.1460365056991577
1963-04-22,1.1638633012771606
1963-04-23,1.1740511655807495
1963-04-24,1.177870750427246
1963-04-25,1.1832828521728516
1963-04-26,1.1969715356826782
1963-04-29,1.1931512355804443
1963-04-30,1.1810539960861206
1963-05-01,1.184238314628601
1963-05-02,1.1937878131866455
1963-05-03,1.1855109930038452
1963-05-06,1.167047381401062
1963-05-07,1.172475814819336
1963-05-08,1.1972322463989258
1963-05-09,1.1985063552856445
1963-05-10,1.2099698781967163
1963-05-13,1.2004172801971436
1963-05-14,1.1985063552856445
1963-05-15,1.2023271322250366
1963-05-16,1.1972322463989258
1963-05-17,1.1895910501480103
1963-05-20,1.1787642240524292
1963-05-21,1.1895910501480103
1963-05-22,1.1870431900024414
1963-05-23,1.1832226514816284
1963-05-24,1.1794012784957886
1963-05-27,1.166664481163025
1963-05-28,1.1717602014541626
1963-05-29,1.1972322463989258
1963-05-31,1.2157005071640015
1963-06-03,1.205511450767517
1963-06-04,1.207422137260437
1963-06-05,1.1972322463989258
1963-06-06,1.1972322463989258
1963-06-07,1.1927756071090698
1963-06-10,1.1774908304214478
1963-06-11,1.184496521949768
1963-06-12,1.1927756071090698
1963-06-13,1.1806752681732178
1963-06-14,1.1800392866134644
1963-06-17,1.1698485612869263
1963-06-18,1.1679381132125854
1963-06-19,1.164117455482483
1963-06-20,1.1583857536315918
1963-06-21,1.1602970361709595
1963-06-24,1.143739104270935
1963-06-25,1.1380082368850708
1963-06-26,1.1176297664642334
1963-06-27,1.106167197227478
1963-06-28,1.1112614870071411
1963-07-01,1.0864254236221313
1963-07-02,1.1169931888580322
1963-07-03,1.125270962715149
1963-07-05,1.1335505247116089
1963-07-08,1.1106241941452026
1963-07-09,1.1230430603027344
1963-07-10,1.1131714582443237
1963-07-11,1.1055296659469604
1963-07-12,1.0991616249084473
1963-07-15,1.1017080545425415
1963-07-16,1.1087135076522827
1963-07-17,1.102982759475708
1963-07-18,1.0940672159194946
1963-07-19,1.0934299230575562
1963-07-22,1.090245246887207
1963-07-23,1.0870622396469116
1963-07-24,1.0915194749832153
1963-07-25,1.0927934646606445
1963-07-26,1.0991616249084473
1963-07-29,1.102982759475708
1963-07-30,1.1284558773040771
1963-07-31,1.1068027019500732
1963-08-01,1.108077883720398
1963-08-02,1.1004358530044556
1963-08-05,1.1150825023651123
1963-08-06,1.1255278587341309
1963-08-07,1.1137442588806152
1963-08-08,1.118522047996521
1963-08-09,1.129988431930542
1963-08-12,1.1350831985473633
1963-08-13,1.1573771238327026
1963-08-14,1.1643842458724976
1963-08-15,1.1567405462265015
1963-08-16,1.1529186964035034
1963-08-19,1.1516445875167847
1963-08-20,1.1376309394836426
1963-08-21,1.14336359500885
1963-08-22,1.1529186964035034
1963-08-23,1.1427282094955444
1963-08-26,1.1465480327606201
1963-08-27,1.1261653900146484
1963-08-28,1.129988431930542
1963-08-29,1.1274394989013672
1963-08-30,1.1331720352172852
1963-09-03,1.1401787996292114
1963-09-04,1.1414529085159302
1963-09-05,1.147822380065918
1963-09-06,1.168205976486206
1963-09-09,1.1631100177764893
1963-09-10,1.1669305562973022
1963-09-11,1.1643842458724976
1963-09-12,1.1631100177764893
1963-09-13,1.1605621576309204
1963-09-16,1.159287929534912
1963-09-17,1.1596060991287231
1963-09-18,1.1465480327606201
1963-09-19,1.1573771238327026
1963-09-20,1.1631100177764893
1963-09-23,1.158014178276062
1963-09-24,1.1783976554870605
1963-09-25,1.1669305562973022
1963-09-26,1.1471853256225586
1963-09-27,1.1427282094955444
1963-09-30,1.1516445875167847
1963-10-01,1.1459119319915771
1963-10-02,1.144636869430542
1963-10-03,1.1643842458724976
1963-10-04,1.1758499145507812
1963-10-07,1.1962331533432007
1963-10-08,1.1783976554870605
1963-10-09,1.1783976554870605
1963-10-10,1.1860405206680298
1963-10-11,1.194957971572876
1963-10-14,1.212794542312622
1963-10-15,1.2178890705108643
1963-10-16,1.2491010427474976
1963-10-17,1.254197120666504
1963-10-18,1.2605664730072021
1963-10-21,1.2586561441421509
1963-10-22,1.2382731437683105
1963-10-23,1.2306286096572876
1963-10-24,1.2357251644134521
1963-10-25,1.2573819160461426
1963-10-28,1.2669365406036377
1963-10-29,1.2516486644744873
1963-10-30,1.2338141202926636
1963-10-31,1.2586561441421509
1963-11-01,1.2446424961090088
1963-11-04,1.2334928512573242
1963-11-06,1.2232989072799683
1963-11-07,1.2271208763122559
1963-11-08,1.2347666025161743
1963-11-11,1.2411384582519531
1963-11-12,1.2436866760253906
1963-11-13,1.2475095987319946
1963-11-14,1.2411384582519531
1963-11-15,1.2360408306121826
1963-11-18,1.2245732545852661
1963-11-19,1.2035470008850098
1963-11-20,1.2029093503952026
1963-11-21,1.1825220584869385
1963-11-22,1.1857070922851562
1963-11-26,1.2009986639022827
1963-11-27,1.2182011604309082
1963-11-29,1.2366786003112793
1963-12-02,1.2538806200027466
1963-12-03,1.2475095987319946
1963-12-04,1.230944275856018
1963-12-05,1.24241304397583
1963-12-06,1.2347666025161743
1963-12-09,1.2334928512573242
1963-12-10,1.2258461713790894
1963-12-11,1.2232989072799683
1963-12-12,1.2111926078796387
1963-12-13,1.2111926078796387
1963-12-16,1.2131056785583496
1963-12-17,1.2322185039520264
1963-12-18,1.2322185039520264
1963-12-19,1.230944275856018
1963-12-20,1.2322185039520264
1963-12-23,1.230944275856018
1963-12-24,1.2347666025161743
1963-12-26,1.2500580549240112
1963-12-27,1.2577039003372192
1963-12-30,1.2717206478118896
1963-12-31,1.2921079397201538
1964-01-02,1.3175939321517944
1964-01-03,1.299754023551941
1964-01-06,1.303576111793518
1964-01-07,1.2946572303771973
1964-01-08,1.3073989152908325
1964-01-09,1.3469021320343018
1964-01-10,1.3583701848983765
1964-01-13,1.3660162687301636
1964-01-14,1.3634672164916992
1964-01-15,1.4297305345535278
1964-01-16,1.401695966720581
1964-01-17,1.4093416929244995
1964-01-20,1.406793236732483
1964-01-21,1.3813070058822632
1964-01-22,1.394049882888794
1964-01-23,1.4004219770431519
1964-01-24,1.3915019035339355
1964-01-27,1.3762115240097046
1964-01-28,1.3609193563461304
1964-01-29,1.335433840751648
1964-01-30,1.3481767177581787
1964-01-31,1.3813070058822632
1964-02-03,1.3787593841552734
1964-02-04,1.3752539157867432
1964-02-05,1.3663324117660522
1964-02-06,1.3663324117660522
1964-02-07,1.3688805103302002
1964-02-10,1.3765288591384888
1964-02-11,1.3816273212432861
1964-02-12,1.3918224573135376
1964-02-13,1.412216305732727
1964-02-14,1.4160398244857788
1964-02-17,1.4096671342849731
1964-02-18,1.412216305732727
1964-02-19,1.412216305732727
1964-02-20,1.4160398244857788
1964-02-24,1.4192266464233398
1964-02-25,1.4530023336410522
1964-02-26,1.4670225381851196
1964-02-27,1.4440808296203613
1964-02-28,1.4504531621932983
1964-03-02,1.4389830827713013
1964-03-03,1.437707543373108
1964-03-04,1.422412633895874
1964-03-05,1.4338842630386353
1964-03-06,1.4479032754898071
1964-03-09,1.4479032754898071
1964-03-10,1.449178695678711
1964-03-11,1.4663853645324707
1964-03-12,1.491239070892334
1964-03-13,1.5001616477966309
1964-03-16,1.489964485168457
1964-03-17,1.4874162673950195
1964-03-18,1.4778565168380737
1964-03-19,1.4714832305908203
1964-03-20,1.4644731283187866
1964-03-23,1.4784941673278809
1964-03-24,1.4835933446884155
1964-03-25,1.4950625896453857
1964-03-26,1.5001616477966309
1964-03-30,1.501436471939087
1964-03-31,1.514817714691162
1964-04-01,1.5173678398132324
1964-04-02,1.5243780612945557
1964-04-03,1.5256531238555908
1964-04-06,1.5218286514282227
1964-04-07,1.4995232820510864
1964-04-08,1.489964485168457
1964-04-09,1.4918770790100098
1964-04-10,1.5211918354034424
1964-04-13,1.504622459411621
1964-04-14,1.4937889575958252
1964-04-15,1.4886901378631592
1964-04-16,1.4842287302017212
1964-04-17,1.4925135374069214
1964-04-20,1.4835933446884155
1964-04-21,1.5039860010147095
1964-04-22,1.5141817331314087
1964-04-23,1.4886901378631592
1964-04-24,1.4861409664154053
1964-04-27,1.481042742729187
1964-04-28,1.4874162673950195
1964-04-29,1.4695724248886108
1964-04-30,1.453640103340149
1964-05-01,1.4772202968597412
1964-05-04,1.4886901378631592
1964-05-05,1.4906020164489746
1964-05-06,1.4886901378631592
1964-05-07,1.4867788553237915
1964-05-08,1.489964485168457
1964-05-11,1.4886901378631592
1964-05-12,1.4950625896453857
1964-05-13,1.4969749450683594
1964-05-14,1.489964485168457
1964-05-15,1.4976102113723755
1964-05-18,1.5071725845336914
1964-05-19,1.5231043100357056
1964-05-20,1.546204686164856
1964-05-21,1.5581539869308472
1964-05-22,1.564526081085205
1964-05-25,1.5410219430923462
1964-05-26,1.5362402200698853
1964-05-27,1.518709659576416
1964-05-28,1.5298655033111572
1964-06-01,1.508351445198059
1964-06-02,1.5155240297317505
1964-06-03,1.497992753982544
1964-06-04,1.4716987609863281
1964-06-05,1.4788703918457031
1964-06-08,1.4693084955215454
1964-06-09,1.497992753982544
1964-06-10,1.4884308576583862
1964-06-11,1.494805932044983
1964-06-12,1.5059608221054077
1964-06-15,1.5171167850494385
1964-06-16,1.527475357055664
1964-06-17,1.5362402200698853
1964-06-18,1.5218970775604248
1964-06-19,1.528272032737732
1964-06-22,1.5322569608688354
1964-06-23,1.5258829593658447
1964-06-24,1.5338494777679443
1964-06-25,1.533053994178772
1964-06-26,1.523491621017456
1964-06-29,1.5211013555526733
1964-06-30,1.520303726196289
1964-07-01,1.533053994178772
1964-07-02,1.5426141023635864
1964-07-06,1.5553635358810425
1964-07-07,1.5649245977401733
1964-07-08,1.5585509538650513
1964-07-09,1.5545661449432373
1964-07-10,1.537833333015442
1964-07-13,1.5346461534500122
1964-07-14,1.5043690204620361
1964-07-15,1.520303726196289
1964-07-16,1.526679277420044
1964-07-17,1.526679277420044
1964-07-20,1.5107426643371582
1964-07-21,1.5051652193069458
1964-07-22,1.5027744770050049
1964-07-23,1.497992753982544
1964-07-24,1.4780734777450562
1964-07-27,1.4709019660949707
1964-07-28,1.467714786529541
1964-07-29,1.4808626174926758
1964-07-30,1.4709019660949707
1964-07-31,1.472495198249817
1964-08-03,1.465325117111206
1964-08-04,1.4163079261779785
1964-08-05,1.4378268718719482
1964-08-06,1.4179015159606934
1964-08-07,1.4314521551132202
1964-08-10,1.4314521551132202
1964-08-11,1.420293927192688
1964-08-12,1.4298574924468994
1964-08-13,1.442609429359436
1964-08-14,1.425075650215149
1964-08-17,1.4266688823699951
1964-08-18,1.427465796470642
1964-08-19,1.4139167070388794
1964-08-20,1.3836307525634766
1964-08-21,1.3995705842971802
1964-08-24,1.3872156143188477
1964-08-25,1.3660959005355835
1964-08-26,1.363703966140747
1964-08-27,1.3708775043487549
1964-08-28,1.3955862522125244
1964-08-31,1.4043526649475098
1964-09-01,1.4059468507766724
1964-09-02,1.4091347455978394
1964-09-03,1.4163079261779785
1964-09-04,1.4159103631973267
1964-09-08,1.403555989265442
1964-09-09,1.3876150846481323
1964-09-10,1.3585233688354492
1964-09-11,1.35573410987854
1964-09-14,1.3134909868240356
1964-09-15,1.3278387784957886
1964-09-16,1.3601176738739014
1964-09-17,1.3836307525634766
1964-09-18,1.356530785560608
1964-09-21,1.3597197532653809
1964-09-22,1.356530785560608
1964-09-23,1.3708775043487549
1964-09-24,1.3772538900375366
1964-09-25,1.3987737894058228
1964-09-28,1.3876150846481323
1964-09-29,1.3947886228561401
1964-09-30,1.391600489616394
1964-10-01,1.3860212564468384
1964-10-02,1.380441427230835
1964-10-05,1.3716740608215332
1964-10-06,1.3549365997314453
1964-10-07,1.356530785560608
1964-10-08,1.3660959005355835
1964-10-09,1.3740659952163696
1964-10-12,1.3645014762878418
1964-10-13,1.3421852588653564
1964-10-14,1.3453731536865234
1964-10-15,1.356530785560608
1964-10-16,1.3740659952163696
1964-10-19,1.3645014762878418
1964-10-20,1.352545142173767
1964-10-21,1.3533427715301514
1964-10-22,1.348561406135559
1964-10-23,1.3433809280395508
1964-10-26,1.3230564594268799
1964-10-27,1.3278387784957886
1964-10-28,1.3358075618743896
1964-10-29,1.3405909538269043
1964-10-30,1.338997483253479
1964-11-02,1.3298285007476807
1964-11-04,1.3298285007476807
1964-11-05,1.3354096412658691
1964-11-06,1.334612488746643
1964-11-09,1.3362069129943848
1964-11-10,1.3362069129943848
1964-11-11,1.3362069129943848
1964-11-12,1.3378007411956787
1964-11-13,1.3593264818191528
1964-11-16,1.3776637315750122
1964-11-17,1.3744746446609497
1964-11-18,1.3425850868225098
1964-11-19,1.3425850868225098
1964-11-20,1.3577319383621216
1964-11-23,1.3489629030227661
1964-11-24,1.3362069129943848
1964-11-25,1.3298285007476807
1964-11-27,1.3282339572906494
1964-11-30,1.3154776096343994
1964-12-01,1.299532413482666
1964-12-02,1.3011271953582764
1964-12-03,1.3154776096343994
1964-12-04,1.3298285007476807
1964-12-07,1.3282339572906494
1964-12-08,1.3011271953582764
1964-12-09,1.2983360290527344
1964-12-10,1.3043162822723389
1964-12-11,1.317869782447815
1964-12-14,1.3106944561004639
1964-12-15,1.3094981908798218
1964-12-16,1.3106944561004639
1964-12-17,1.317072868347168
1964-12-18,1.3234502077102661
1964-12-21,1.3234502077102661
1964-12-22,1.3202611207962036
1964-12-23,1.3106944561004639
1964-12-24,1.3186659812927246
1964-12-28,1.3162742853164673
1964-12-29,1.309098720550537
1964-12-30,1.3114914894104004
1964-12-31,1.305911898612976
1965-01-04,1.2919580936431885
1965-01-05,1.288770318031311
1965-01-06,1.3035188913345337
1965-01-07,1.3322199583053589
1965-01-08,1.3553404808044434
1965-01-11,1.3465718030929565
1965-01-12,1.3497591018676758
1965-01-13,1.3521504402160645
1965-01-14,1.3649075031280518
1965-01-15,1.386433720588684
1965-01-18,1.4039745330810547
1965-01-19,1.4159328937530518
1965-01-20,1.4151339530944824
1965-01-21,1.4127435684204102
1965-01-22,1.4247026443481445
1965-01-25,1.42071533203125
1965-01-26,1.413541316986084
1965-01-27,1.4302828311920166
1965-01-28,1.4318773746490479
1965-01-29,1.4302828311920166
1965-02-01,1.42071533203125
1965-02-02,1.4180036783218384
1965-02-03,1.4108253717422485
1965-02-04,1.431562900543213
1965-02-05,1.4211938381195068
1965-02-08,1.4068394899368286
1965-02-09,1.4243839979171753
1965-02-10,1.402052640914917
1965-02-11,1.403648853302002
1965-02-12,1.406440258026123
1965-02-15,1.3813185691833496
1965-02-16,1.3717477321624756
1965-02-17,1.3797235488891602
1965-02-18,1.4148147106170654
1965-02-19,1.4275741577148438
1965-02-23,1.42917001247406
1965-02-24,1.4339548349380493
1965-02-25,1.4499056339263916
1965-02-26,1.4538925886154175
1965-03-01,1.452298879623413
1965-03-02,1.4546905755996704
1965-03-03,1.446715235710144
1965-03-04,1.431562900543213
1965-03-05,1.4419289827346802
1965-03-08,1.4491074085235596
1965-03-09,1.468248724937439
1965-03-10,1.4578808546066284
1965-03-11,1.465855360031128
1965-03-12,1.481806755065918
1965-03-15,1.4905792474746704
1965-03-16,1.4802128076553345
1965-03-17,1.4770220518112183
1965-03-18,1.481806755065918
1965-03-19,1.4770220518112183
1965-03-22,1.47861647605896
1965-03-23,1.4714387655258179
1965-03-24,1.4642612934112549
1965-03-25,1.4546905755996704
1965-03-26,1.4323593378067017
1965-03-29,1.4507031440734863
1965-03-30,1.4507031440734863
1965-03-31,1.4491074085235596
1965-04-01,1.4538925886154175
1965-04-02,1.4594765901565552
1965-04-05,1.465855360031128
1965-04-06,1.456285834312439
1965-04-07,1.4546905755996704
1965-04-08,1.4610707759857178
1965-04-09,1.4993520975112915
1965-04-12,1.4977576732635498
1965-04-13,1.5057332515716553
1965-04-14,1.5073280334472656
1965-04-15,1.5057332515716553
1965-04-19,1.5280619859695435
1965-04-20,1.5264678001403809
1965-04-21,1.520087718963623
1965-04-22,1.5296584367752075
1965-04-23,1.5320500135421753
1965-04-26,1.5280619859695435
1965-04-27,1.5280619859695435
1965-04-28,1.5280619859695435
1965-04-29,1.5312527418136597
1965-04-30,1.5472029447555542
1965-05-03,1.542418122291565
1965-05-04,1.54608952999115
1965-05-05,1.5476844310760498
1965-05-06,1.5636403560638428
1965-05-07,1.5476844310760498
1965-05-10,1.5285375118255615
1965-05-11,1.5317285060882568
1965-05-12,1.5472851991653442
1965-05-13,1.5444927215576172
1965-05-14,1.5365142822265625
1965-05-17,1.5141780376434326
1965-05-18,1.5189628601074219
1965-05-19,1.5253455638885498
1965-05-20,1.5093905925750732
1965-05-21,1.496626615524292
1965-05-24,1.467905879020691
1965-05-25,1.503008246421814
1965-05-26,1.490243673324585
1965-05-27,1.4886478185653687
1965-05-28,1.5253455638885498
1965-06-01,1.4950308799743652
1965-06-02,1.5157731771469116
1965-06-03,1.503008246421814
1965-06-04,1.5141780376434326
1965-06-07,1.5125802755355835
1965-06-08,1.4950308799743652
1965-06-09,1.4631208181381226
1965-06-10,1.4455690383911133
1965-06-11,1.4511518478393555
1965-06-14,1.442378282546997
1965-06-15,1.462321162223816
1965-06-16,1.4583327770233154
1965-06-17,1.4766819477081299
1965-06-18,1.4758843183517456
1965-06-21,1.469502329826355
1965-06-22,1.4631208181381226
1965-06-23,1.4599289894104004
1965-06-24,1.4535455703735352
1965-06-25,1.425624966621399
1965-06-28,1.4120618104934692
1965-06-29,1.4359947443008423
1965-06-30,1.461524248123169
1965-07-01,1.4710975885391235
1965-07-02,1.482265830039978
1965-07-06,1.4702997207641602
1965-07-07,1.461524248123169
1965-07-08,1.490243673324585
