Date,NKE
1981-03-05,0.10476726293563843
1981-03-06,0.1034243032336235
1981-03-09,0.10208116471767426
1981-03-10,0.09402193874120712
1981-03-11,0.09536503255367279
1981-03-12,0.09670817106962204
1981-03-13,0.09805125743150711
1981-03-16,0.09536503255367279
1981-03-17,0.09536503255367279
1981-03-18,0.09402193874120712
1981-03-19,0.09267886728048325
1981-03-20,0.09402193874120712
1981-03-23,0.09402193874120712
1981-03-24,0.09536503255367279
1981-03-25,0.09402193874120712
1981-03-26,0.09536503255367279
1981-03-27,0.09670817106962204
1981-03-30,0.099394291639328
1981-03-31,0.10073740035295486
1981-04-01,0.10745352506637573
1981-04-02,0.10745352506637573
1981-04-03,0.1101396381855011
1981-04-06,0.10745352506637573
1981-04-07,0.10745352506637573
1981-04-08,0.10745352506637573
1981-04-09,0.11685576289892197
1981-04-10,0.11685576289892197
1981-04-13,0.11282646656036377
1981-04-14,0.1101396381855011
1981-04-15,0.11819883435964584
1981-04-16,0.11954190582036972
1981-04-20,0.11954190582036972
1981-04-21,0.11954190582036972
1981-04-22,0.12088499218225479
1981-04-23,0.12088499218225479
1981-04-24,0.11416953057050705
1981-04-27,0.11416953057050705
1981-04-28,0.11416953057050705
1981-04-29,0.11282646656036377
1981-04-30,0.11148270964622498
1981-05-01,0.11148270964622498
1981-05-04,0.1101396381855011
1981-05-05,0.10879655927419662
1981-05-06,0.10879655927419662
1981-05-07,0.1101396381855011
1981-05-08,0.1101396381855011
1981-05-11,0.10879655927419662
1981-05-12,0.11148270964622498
1981-05-13,0.11282646656036377
1981-05-14,0.1101396381855011
1981-05-15,0.10879655927419662
1981-05-18,0.10879655927419662
1981-05-19,0.10879655927419662
1981-05-20,0.10879655927419662
1981-05-21,0.1101396381855011
1981-05-22,0.1101396381855011
1981-05-26,0.11282646656036377
1981-05-27,0.11685576289892197
1981-05-28,0.12222808599472046
1981-05-29,0.12222808599472046
1981-06-01,0.1262580156326294
1981-06-02,0.12760107219219208
1981-06-03,0.1262580156326294
1981-06-04,0.1262580156326294
1981-06-05,0.12760107219219208
1981-06-08,0.1262580156326294
1981-06-09,0.1262580156326294
1981-06-10,0.12760107219219208
1981-06-11,0.12894412875175476
1981-06-12,0.1302872896194458
1981-06-15,0.13163034617900848
1981-06-16,0.13297344744205475
1981-06-17,0.1302872896194458
1981-06-18,0.12357184290885925
1981-06-19,0.12491485476493835
1981-06-22,0.12491485476493835
1981-06-23,0.13163034617900848
1981-06-24,0.12894412875175476
1981-06-25,0.12760107219219208
1981-06-26,0.12760107219219208
1981-06-29,0.12760107219219208
1981-06-30,0.12491485476493835
1981-07-01,0.1262580156326294
1981-07-02,0.12760107219219208
1981-07-06,0.12357184290885925
1981-07-07,0.11551268398761749
1981-07-08,0.11416953057050705
1981-07-09,0.11551268398761749
1981-07-10,0.11416953057050705
1981-07-13,0.11685576289892197
1981-07-14,0.11685576289892197
1981-07-15,0.11954190582036972
1981-07-16,0.11954190582036972
1981-07-17,0.11954190582036972
1981-07-20,0.11416953057050705
1981-07-21,0.11148270964622498
1981-07-22,0.11148270964622498
1981-07-23,0.11416953057050705
1981-07-24,0.11819883435964584
1981-07-27,0.11685576289892197
1981-07-28,0.11819883435964584
1981-07-29,0.11685576289892197
1981-07-30,0.11819883435964584
1981-07-31,0.11685576289892197
1981-08-03,0.11282646656036377
1981-08-04,0.11282646656036377
1981-08-05,0.10879655927419662
1981-08-06,0.10879655927419662
1981-08-07,0.10476726293563843
1981-08-10,0.10476726293563843
1981-08-11,0.11148270964622498
1981-08-12,0.11282646656036377
1981-08-13,0.11282646656036377
1981-08-14,0.11282646656036377
1981-08-17,0.11148270964622498
1981-08-18,0.1034243032336235
1981-08-19,0.10611038655042648
1981-08-20,0.10611038655042648
1981-08-21,0.10745352506637573
1981-08-24,0.1034243032336235
1981-08-25,0.1000661700963974
1981-08-26,0.10208116471767426
1981-08-27,0.10208116471767426
1981-08-28,0.1034243032336235
1981-08-31,0.1034243032336235
1981-09-01,0.10208116471767426
1981-09-02,0.1034243032336235
1981-09-03,0.1034243032336235
1981-09-04,0.10073740035295486
1981-09-08,0.099394291639328
1981-09-09,0.10073740035295486
1981-09-10,0.1034243032336235
1981-09-11,0.10611038655042648
1981-09-14,0.10879655927419662
1981-09-15,0.11416953057050705
1981-09-16,0.10745352506637573
1981-09-17,0.10611038655042648
1981-09-18,0.10611038655042648
1981-09-21,0.10745352506637573
1981-09-22,0.1034243032336235
1981-09-23,0.1034243032336235
1981-09-24,0.1034243032336235
1981-09-25,0.10073740035295486
1981-09-28,0.099394291639328
1981-09-29,0.10073740035295486
1981-09-30,0.10208116471767426
1981-10-01,0.10208116471767426
1981-10-02,0.10476726293563843
1981-10-05,0.10745352506637573
1981-10-06,0.10611038655042648
1981-10-07,0.10611038655042648
1981-10-08,0.10745352506637573
1981-10-09,0.10073740035295486
1981-10-12,0.10611038655042648
1981-10-13,0.11685576289892197
1981-10-14,0.12088499218225479
1981-10-15,0.12088499218225479
1981-10-16,0.12222808599472046
1981-10-19,0.1262580156326294
1981-10-20,0.12894412875175476
1981-10-21,0.13163034617900848
1981-10-22,0.1302872896194458
1981-10-23,0.12894412875175476
1981-10-26,0.12894412875175476
1981-10-27,0.13163034617900848
1981-10-28,0.14103257656097412
1981-10-29,0.14371883869171143
1981-10-30,0.142375648021698
1981-11-02,0.13834649324417114
1981-11-03,0.13968950510025024
1981-11-04,0.13968950510025024
1981-11-05,0.13968950510025024
1981-11-06,0.13700337707996368
1981-11-09,0.13834649324417114
1981-11-10,0.13968950510025024
1981-11-11,0.14103257656097412
1981-11-12,0.14640554785728455
1981-11-13,0.14506247639656067
1981-11-16,0.142375648021698
1981-11-17,0.14103257656097412
1981-11-18,0.13968950510025024
1981-11-19,0.14170441031455994
1981-11-20,0.142375648021698
1981-11-23,0.142375648021698
1981-11-24,0.14506247639656067
1981-11-25,0.14640554785728455
1981-11-27,0.147748664021492
1981-11-30,0.14909176528453827
1981-12-01,0.15312106907367706
1981-12-02,0.15312106907367706
1981-12-03,0.15043485164642334
1981-12-04,0.15043485164642334
1981-12-07,0.15043485164642334
1981-12-08,0.14909176528453827
1981-12-09,0.147748664021492
1981-12-10,0.147748664021492
1981-12-11,0.147748664021492
1981-12-14,0.14640554785728455
1981-12-15,0.147748664021492
1981-12-16,0.147748664021492
1981-12-17,0.147748664021492
1981-12-18,0.15043485164642334
1981-12-21,0.14909176528453827
1981-12-22,0.147748664021492
1981-12-23,0.147748664021492
1981-12-24,0.14506247639656067
1981-12-28,0.14506247639656067
1981-12-29,0.14640554785728455
1981-12-30,0.15312106907367706
1981-12-31,0.15177790820598602
1982-01-04,0.15177790820598602
1982-01-05,0.147748664021492
1982-01-06,0.14506247639656067
1982-01-07,0.14640554785728455
1982-01-08,0.15312106907367706
1982-01-11,0.15446414053440094
1982-01-12,0.15715090930461884
1982-01-13,0.15312106907367706
1982-01-14,0.15446414053440094
1982-01-15,0.15446414053440094
1982-01-18,0.15580788254737854
1982-01-19,0.15312106907367706
1982-01-20,0.15177790820598602
1982-01-21,0.15312106907367706
1982-01-22,0.15177790820598602
1982-01-25,0.147748664021492
1982-01-26,0.14909176528453827
1982-01-27,0.14909176528453827
1982-01-28,0.15043485164642334
1982-01-29,0.15715090930461884
1982-02-01,0.15580788254737854
1982-02-02,0.15715090930461884
1982-02-03,0.15983709692955017
1982-02-04,0.1611802577972412
1982-02-05,0.16319511830806732
1982-02-08,0.15849409997463226
1982-02-09,0.15446414053440094
1982-02-10,0.15446414053440094
1982-02-11,0.15446414053440094
1982-02-12,0.15379288792610168
1982-02-16,0.15043485164642334
1982-02-17,0.15177790820598602
1982-02-18,0.15312106907367706
1982-02-19,0.15312106907367706
1982-02-22,0.15379288792610168
1982-02-23,0.14976297318935394
1982-02-24,0.14909176528453827
1982-02-25,0.1524498015642166
1982-02-26,0.1524498015642166
1982-03-01,0.1524498015642166
1982-03-02,0.15312106907367706
1982-03-03,0.15312106907367706
1982-03-04,0.1524498015642166
1982-03-05,0.15312106907367706
1982-03-08,0.14976297318935394
1982-03-09,0.13700337707996368
1982-03-10,0.14170441031455994
1982-03-11,0.14036138355731964
1982-03-12,0.13700337707996368
1982-03-15,0.13566026091575623
1982-03-16,0.13566026091575623
1982-03-17,0.13364526629447937
1982-03-18,0.13968950510025024
1982-03-19,0.14371883869171143
1982-03-22,0.14909176528453827
1982-03-23,0.15312106907367706
1982-03-24,0.15513598918914795
1982-03-25,0.15849409997463226
1982-03-26,0.1564790904521942
1982-03-29,0.1578221172094345
1982-03-30,0.1578221172094345
1982-03-31,0.1578221172094345
1982-04-01,0.15849409997463226
1982-04-02,0.1611802577972412
1982-04-05,0.16050824522972107
1982-04-06,0.16185200214385986
1982-04-07,0.16185200214385986
1982-04-08,0.1625232845544815
1982-04-12,0.16185200214385986
1982-04-13,0.16050824522972107
1982-04-14,0.15983709692955017
1982-04-15,0.1611802577972412
1982-04-16,0.1625232845544815
1982-04-19,0.1625232845544815
1982-04-20,0.1625232845544815
1982-04-21,0.1611802577972412
1982-04-22,0.1611802577972412
1982-04-23,0.16050824522972107
1982-04-26,0.1564790904521942
1982-04-27,0.15379288792610168
1982-04-28,0.15379288792610168
1982-04-29,0.15043485164642334
1982-04-30,0.15043485164642334
1982-05-03,0.15043485164642334
1982-05-04,0.15446414053440094
1982-05-05,0.1591651886701584
1982-05-06,0.1611802577972412
1982-05-07,0.1611802577972412
1982-05-10,0.1611802577972412
1982-05-11,0.16185200214385986
1982-05-12,0.16185200214385986
1982-05-13,0.16185200214385986
1982-05-14,0.16185200214385986
1982-05-17,0.16185200214385986
1982-05-18,0.1591651886701584
1982-05-19,0.1578221172094345
1982-05-20,0.1578221172094345
1982-05-21,0.1611802577972412
1982-05-24,0.1611802577972412
1982-05-25,0.1611802577972412
1982-05-26,0.15983709692955017
1982-05-27,0.16050824522972107
1982-05-28,0.16050824522972107
1982-06-01,0.16050824522972107
1982-06-02,0.16050824522972107
1982-06-03,0.16050824522972107
1982-06-04,0.16050824522972107
1982-06-07,0.16050824522972107
1982-06-08,0.16050824522972107
1982-06-09,0.15983709692955017
1982-06-10,0.15849409997463226
1982-06-11,0.1591651886701584
1982-06-14,0.15983709692955017
1982-06-15,0.16050824522972107
1982-06-16,0.16453827917575836
1982-06-17,0.16453827917575836
1982-06-18,0.16520947217941284
1982-06-21,0.16453827917575836
1982-06-22,0.16453827917575836
1982-06-23,0.1638663411140442
1982-06-24,0.1638663411140442
1982-06-25,0.1638663411140442
1982-06-28,0.1638663411140442
1982-06-29,0.16588127613067627
1982-06-30,0.1678963154554367
1982-07-01,0.1678963154554367
1982-07-02,0.1678963154554367
1982-07-06,0.1678963154554367
1982-07-07,0.1678963154554367
1982-07-08,0.1678963154554367
1982-07-09,0.1678963154554367
1982-07-12,0.17058242857456207
1982-07-13,0.18065588176250458
1982-07-14,0.1813277304172516
1982-07-15,0.18804387748241425
1982-07-16,0.18938703835010529
1982-07-19,0.19274434447288513
1982-07-20,0.18670012056827545
1982-07-21,0.18670012056827545
1982-07-22,0.18670012056827545
1982-07-23,0.187372088432312
1982-07-26,0.187372088432312
1982-07-27,0.1887151151895523
1982-07-28,0.19005826115608215
1982-07-29,0.18602895736694336
1982-07-30,0.18670012056827545
1982-08-02,0.18670012056827545
1982-08-03,0.1887151151895523
1982-08-04,0.1887151151895523
1982-08-05,0.1887151151895523
1982-08-06,0.18602895736694336
1982-08-09,0.1813277304172516
1982-08-10,0.17998479306697845
1982-08-11,0.1779697686433792
1982-08-12,0.1739405244588852
1982-08-13,0.16991060972213745
1982-08-16,0.16991060972213745
1982-08-17,0.17998479306697845
1982-08-18,0.18804387748241425
1982-08-19,0.1947593241930008
1982-08-20,0.20550459623336792
1982-08-23,0.204833522439003
1982-08-24,0.2068479061126709
1982-08-25,0.2108777016401291
1982-08-26,0.21423493325710297
1982-08-27,0.21490705013275146
1982-08-30,0.21356385946273804
1982-08-31,0.21557895839214325
1982-09-01,0.21490705013275146
1982-09-02,0.21490705013275146
1982-09-03,0.21759311854839325
1982-09-07,0.2202799916267395
1982-09-08,0.22363726794719696
1982-09-09,0.2303534746170044
1982-09-10,0.2296816110610962
1982-09-13,0.2370694875717163
1982-09-14,0.24177055060863495
1982-09-15,0.23841246962547302
1982-09-16,0.23102536797523499
1982-09-17,0.2303534746170044
1982-09-20,0.2296816110610962
1982-09-21,0.24647103250026703
1982-09-22,0.24848608672618866
1982-09-23,0.24177055060863495
1982-09-24,0.24378487467765808
1982-09-27,0.24848608672618866
1982-09-28,0.2531871795654297
1982-09-29,0.24848608672618866
1982-09-30,0.24982903897762299
1982-10-01,0.2491578757762909
1982-10-04,0.23774082958698273
1982-10-05,0.23102536797523499
1982-10-06,0.2323683649301529
1982-10-07,0.24714301526546478
1982-10-08,0.2592315375804901
1982-10-11,0.25990334153175354
1982-10-12,0.25721651315689087
1982-10-13,0.26124632358551025
1982-10-14,0.2558734118938446
1982-10-15,0.2525160312652588
1982-10-18,0.2578882575035095
1982-10-19,0.24714301526546478
1982-10-20,0.24445679783821106
1982-10-21,0.24982903897762299
1982-10-22,0.25050097703933716
1982-10-25,0.24982903897762299
1982-10-26,0.2538590729236603
1982-10-27,0.2558734118938446
1982-10-28,0.2558734118938446
1982-10-29,0.2525160312652588
1982-11-01,0.2525160312652588
1982-11-02,0.2592315375804901
1982-11-03,0.26863378286361694
1982-11-04,0.26997676491737366
1982-11-05,0.2713199257850647
1982-11-08,0.2733348608016968
1982-11-09,0.27534982562065125
1982-11-10,0.289452463388443
1982-11-11,0.27602100372314453
1982-11-12,0.2605745792388916
1982-11-15,0.24982903897762299
1982-11-16,0.24109864234924316
1982-11-17,0.24579989910125732
1982-11-18,0.24714301526546478
1982-11-19,0.25117209553718567
1982-11-22,0.25050097703933716
1982-11-23,0.2518443465232849
1982-11-24,0.25520214438438416
1982-11-26,0.26258939504623413
1982-11-29,0.2659475803375244
1982-11-30,0.2800508439540863
1982-12-01,0.28609520196914673
1982-12-02,0.28609520196914673
1982-12-03,0.2867663502693176
1982-12-06,0.29281046986579895
1982-12-07,0.2968403398990631
1982-12-08,0.2975117862224579
1982-12-09,0.28878122568130493
1982-12-10,0.28743839263916016
1982-12-13,0.28206515312194824
1982-12-14,0.27803611755371094
1982-12-15,0.2632613480091095
1982-12-16,0.25856029987335205
1982-12-17,0.26460444927215576
1982-12-20,0.2605745792388916
1982-12-21,0.25990334153175354
1982-12-22,0.26124632358551025
1982-12-23,0.2679617702960968
1982-12-27,0.2639322876930237
1982-12-28,0.25721651315689087
1982-12-29,0.25520214438438416
1982-12-30,0.2531871795654297
1982-12-31,0.24244190752506256
1983-01-03,0.2363976687192917
1983-01-04,0.23438280820846558
1983-01-05,0.23102536797523499
1983-01-06,0.24848608672618866
1983-01-07,0.22833847999572754
1983-01-10,0.21222077310085297
1983-01-11,0.20819075405597687
1983-01-12,0.2243092954158783
1983-01-13,0.23102536797523499
1983-01-14,0.2363976687192917
1983-01-17,0.2243092954158783
1983-01-18,0.2202799916267395
1983-01-19,0.22296611964702606
1983-01-20,0.2323683649301529
1983-01-21,0.2296816110610962
1983-01-24,0.22296611964702606
1983-01-25,0.22296611964702606
1983-01-26,0.2202799916267395
1983-01-27,0.21490705013275146
1983-01-28,0.21490705013275146
1983-01-31,0.21490705013275146
1983-02-01,0.21356385946273804
1983-02-02,0.20819075405597687
1983-02-03,0.20953452587127686
1983-02-04,0.21625006198883057
1983-02-07,0.21490705013275146
1983-02-08,0.2108777016401291
1983-02-09,0.21625006198883057
1983-02-10,0.21759311854839325
1983-02-11,0.23102536797523499
1983-02-14,0.24445679783821106
1983-02-15,0.24714301526546478
1983-02-16,0.24311380088329315
1983-02-17,0.24848608672618866
1983-02-18,0.24848608672618866
1983-02-22,0.24311380088329315
1983-02-23,0.24579989910125732
1983-02-24,0.20550459623336792
1983-02-25,0.18267084658145905
1983-02-28,0.19207312166690826
1983-03-01,0.18938703835010529
1983-03-02,0.18401402235031128
1983-03-03,0.17864158749580383
1983-03-04,0.17461173236370087
1983-03-07,0.17192554473876953
1983-03-08,0.1678963154554367
1983-03-09,0.17192554473876953
1983-03-10,0.17595486342906952
1983-03-11,0.17461173236370087
1983-03-14,0.1732686460018158
1983-03-15,0.1732686460018158
1983-03-16,0.1732686460018158
1983-03-17,0.17192554473876953
1983-03-18,0.1678963154554367
1983-03-21,0.17058242857456207
1983-03-22,0.17192554473876953
1983-03-23,0.17461173236370087
1983-03-24,0.17058242857456207
1983-03-25,0.1732686460018158
1983-03-28,0.17192554473876953
1983-03-29,0.1732686460018158
1983-03-30,0.17461173236370087
1983-03-31,0.17998479306697845
1983-04-04,0.17998479306697845
1983-04-05,0.17998479306697845
1983-04-06,0.17729853093624115
1983-04-07,0.17864158749580383
1983-04-08,0.17595486342906952
1983-04-11,0.17461173236370087
1983-04-12,0.17461173236370087
1983-04-13,0.17461173236370087
1983-04-14,0.17461173236370087
1983-04-15,0.1813277304172516
1983-04-18,0.1813277304172516
1983-04-19,0.17998479306697845
1983-04-20,0.1813277304172516
1983-04-21,0.18267084658145905
1983-04-22,0.19207312166690826
1983-04-25,0.19878928363323212
1983-04-26,0.21893619000911713
1983-04-27,0.21490705013275146
1983-04-28,0.20819075405597687
1983-04-29,0.21356385946273804
1983-05-02,0.21490705013275146
1983-05-03,0.20953452587127686
1983-05-04,0.2108777016401291
1983-05-05,0.2108777016401291
1983-05-06,0.20953452587127686
1983-05-09,0.2108777016401291
1983-05-10,0.20819075405597687
1983-05-11,0.20147547125816345
1983-05-12,0.20416155457496643
1983-05-13,0.20550459623336792
1983-05-16,0.19610251486301422
1983-05-17,0.20147547125816345
1983-05-18,0.20819075405597687
1983-05-19,0.21222077310085297
1983-05-20,0.2108777016401291
1983-05-23,0.2108777016401291
1983-05-24,0.21625006198883057
1983-05-25,0.21222077310085297
1983-05-26,0.21222077310085297
1983-05-27,0.2108777016401291
1983-05-31,0.2108777016401291
1983-06-01,0.21222077310085297
1983-06-02,0.21222077310085297
1983-06-03,0.21222077310085297
1983-06-06,0.20953452587127686
1983-06-07,0.20550459623336792
1983-06-08,0.20147547125816345
1983-06-09,0.19878928363323212
1983-06-10,0.20147547125816345
1983-06-13,0.2001323401927948
1983-06-14,0.19878928363323212
1983-06-15,0.1947593241930008
1983-06-16,0.19207312166690826
1983-06-17,0.19207312166690826
1983-06-20,0.18938703835010529
1983-06-21,0.18938703835010529
1983-06-22,0.18670012056827545
1983-06-23,0.18535706400871277
1983-06-24,0.18670012056827545
1983-06-27,0.18670012056827545
1983-06-28,0.18535706400871277
1983-06-29,0.18401402235031128
1983-06-30,0.18401402235031128
1983-07-01,0.18804387748241425
1983-07-05,0.18804387748241425
1983-07-06,0.18535706400871277
1983-07-07,0.18267084658145905
1983-07-08,0.17729853093624115
1983-07-11,0.17998479306697845
1983-07-12,0.17864158749580383
1983-07-13,0.17461173236370087
1983-07-14,0.17595486342906952
1983-07-15,0.17461173236370087
1983-07-18,0.17192554473876953
1983-07-19,0.17461173236370087
1983-07-20,0.18804387748241425
1983-07-21,0.19744539260864258
1983-07-22,0.20281842350959778
1983-07-25,0.20147547125816345
1983-07-26,0.20147547125816345
1983-07-27,0.18804387748241425
1983-07-28,0.17864158749580383
1983-07-29,0.17998479306697845
1983-08-01,0.17864158749580383
1983-08-02,0.17998479306697845
1983-08-03,0.18401402235031128
1983-08-04,0.18267084658145905
1983-08-05,0.18267084658145905
1983-08-08,0.18267084658145905
1983-08-09,0.1813277304172516
1983-08-10,0.17998479306697845
1983-08-11,0.17864158749580383
1983-08-12,0.1813277304172516
1983-08-15,0.19207312166690826
1983-08-16,0.19073006510734558
1983-08-17,0.18938703835010529
1983-08-18,0.18535706400871277
1983-08-19,0.18267084658145905
1983-08-22,0.18535706400871277
1983-08-23,0.18267084658145905
1983-08-24,0.17998479306697845
1983-08-25,0.1813277304172516
1983-08-26,0.17864158749580383
1983-08-29,0.17864158749580383
1983-08-30,0.17729853093624115
1983-08-31,0.18267084658145905
1983-09-01,0.18267084658145905
1983-09-02,0.18535706400871277
1983-09-06,0.18670012056827545
1983-09-07,0.18670012056827545
1983-09-08,0.18670012056827545
1983-09-09,0.18535706400871277
1983-09-12,0.17729853093624115
1983-09-13,0.1732686460018158
1983-09-14,0.17192554473876953
1983-09-15,0.1732686460018158
1983-09-16,0.17461173236370087
1983-09-19,0.18670012056827545
1983-09-20,0.18938703835010529
1983-09-21,0.18938703835010529
1983-09-22,0.19341634213924408
1983-09-23,0.19207312166690826
1983-09-26,0.18804387748241425
1983-09-27,0.18401402235031128
1983-09-28,0.18401402235031128
1983-09-29,0.17998479306697845
1983-09-30,0.1813277304172516
1983-10-03,0.17998479306697845
1983-10-04,0.18804387748241425
1983-10-05,0.19341634213924408
1983-10-06,0.19341634213924408
1983-10-07,0.19341634213924408
1983-10-10,0.1947593241930008
1983-10-11,0.19341634213924408
1983-10-12,0.19744539260864258
1983-10-13,0.19878928363323212
1983-10-14,0.19744539260864258
1983-10-17,0.19744539260864258
1983-10-18,0.19878928363323212
1983-10-19,0.19341634213924408
1983-10-20,0.1947593241930008
1983-10-21,0.19341634213924408
1983-10-24,0.19341634213924408
1983-10-25,0.19610251486301422
1983-10-26,0.19744539260864258
1983-10-27,0.19610251486301422
1983-10-28,0.19610251486301422
1983-10-31,0.19610251486301422
1983-11-01,0.19744539260864258
1983-11-02,0.19610251486301422
1983-11-03,0.19610251486301422
1983-11-04,0.19610251486301422
1983-11-07,0.19744539260864258
1983-11-08,0.19207312166690826
1983-11-09,0.19073006510734558
1983-11-10,0.19073006510734558
1983-11-11,0.19073006510734558
1983-11-14,0.19341634213924408
1983-11-15,0.19207312166690826
1983-11-16,0.19610251486301422
1983-11-17,0.17998479306697845
1983-11-18,0.17864158749580383
1983-11-21,0.17729853093624115
1983-11-22,0.17461173236370087
1983-11-23,0.17058242857456207
1983-11-25,0.16520947217941284
1983-11-28,0.15983709692955017
1983-11-29,0.1625232845544815
1983-11-30,0.1638663411140442
1983-12-01,0.16520947217941284
1983-12-02,0.1638663411140442
1983-12-05,0.15983709692955017
1983-12-06,0.15983709692955017
1983-12-07,0.15849409997463226
1983-12-08,0.15849409997463226
1983-12-09,0.15849409997463226
1983-12-12,0.15715090930461884
1983-12-13,0.1638663411140442
1983-12-14,0.1611802577972412
1983-12-15,0.1625232845544815
1983-12-16,0.15849409997463226
1983-12-19,0.15849409997463226
1983-12-20,0.15715090930461884
1983-12-21,0.15983709692955017
1983-12-22,0.15849409997463226
1983-12-23,0.1611802577972412
1983-12-27,0.1611802577972412
1983-12-28,0.15983709692955017
1983-12-29,0.15849409997463226
1983-12-30,0.15580788254737854
1984-01-03,0.15983709692955017
1984-01-04,0.16520947217941284
1984-01-05,0.17058242857456207
1984-01-06,0.17595486342906952
1984-01-09,0.17461173236370087
1984-01-10,0.16520947217941284
1984-01-11,0.15983709692955017
1984-01-12,0.15580788254737854
1984-01-13,0.15715090930461884
1984-01-16,0.1611802577972412
1984-01-17,0.1611802577972412
1984-01-18,0.1611802577972412
1984-01-19,0.1611802577972412
1984-01-20,0.15849409997463226
1984-01-23,0.15849409997463226
1984-01-24,0.15715090930461884
1984-01-25,0.15580788254737854
1984-01-26,0.15715090930461884
1984-01-27,0.15715090930461884
1984-01-30,0.15312106907367706
1984-01-31,0.15177790820598602
1984-02-01,0.147748664021492
1984-02-02,0.14371883869171143
1984-02-03,0.14371883869171143
1984-02-06,0.13968950510025024
1984-02-07,0.13566026091575623
1984-02-08,0.12760107219219208
1984-02-09,0.12894412875175476
1984-02-10,0.12894412875175476
1984-02-13,0.1262580156326294
1984-02-14,0.13968950510025024
1984-02-15,0.142375648021698
1984-02-16,0.13700337707996368
1984-02-17,0.13700337707996368
1984-02-21,0.13297344744205475
1984-02-22,0.13163034617900848
1984-02-23,0.12894412875175476
1984-02-24,0.1262580156326294
1984-02-27,0.12894412875175476
1984-02-28,0.12357184290885925
1984-02-29,0.12357184290885925
1984-03-01,0.12491485476493835
1984-03-02,0.1262580156326294
1984-03-05,0.12491485476493835
1984-03-06,0.12760107219219208
1984-03-07,0.12222808599472046
1984-03-08,0.12491485476493835
1984-03-09,0.12491485476493835
1984-03-12,0.1262580156326294
1984-03-13,0.1262580156326294
1984-03-14,0.12760107219219208
1984-03-15,0.12894412875175476
1984-03-16,0.12894412875175476
1984-03-19,0.12894412875175476
1984-03-20,0.1262580156326294
1984-03-21,0.1262580156326294
1984-03-22,0.12357184290885925
1984-03-23,0.12357184290885925
1984-03-26,0.12222808599472046
1984-03-27,0.12222808599472046
1984-03-28,0.12491485476493835
1984-03-29,0.12357184290885925
1984-03-30,0.12357184290885925
1984-04-02,0.12222808599472046
1984-04-03,0.11954190582036972
1984-04-04,0.11819883435964584
1984-04-05,0.10879655927419662
1984-04-06,0.10745352506637573
1984-04-09,0.10745352506637573
1984-04-10,0.10611038655042648
1984-04-11,0.1034243032336235
1984-04-12,0.10476726293563843
1984-04-13,0.10745352506637573
1984-04-16,0.10745352506637573
1984-04-17,0.10745352506637573
1984-04-18,0.10611038655042648
1984-04-19,0.10879655927419662
1984-04-23,0.10879655927419662
1984-04-24,0.10745352506637573
1984-04-25,0.10879655927419662
1984-04-26,0.10879655927419662
1984-04-27,0.10745352506637573
1984-04-30,0.10745352506637573
1984-05-01,0.10879655927419662
1984-05-02,0.11282646656036377
1984-05-03,0.11282646656036377
1984-05-04,0.11148270964622498
1984-05-07,0.11282646656036377
1984-05-08,0.11282646656036377
1984-05-09,0.11416953057050705
1984-05-10,0.11954190582036972
1984-05-11,0.11685576289892197
1984-05-14,0.11819883435964584
1984-05-15,0.11954190582036972
1984-05-16,0.11954190582036972
